#Nouvelle version: FWS_S7_20_v2 12056;;;;;;;;;;
#Ancienne version: FWS_S7_10_STD 12041;;;;;;;;;;
#Date: 04/12/20;;;;;;;;;;
#Begin;;;;;;;;;;
#NODE;STS_NODE;FAULT_CODE;STR_MON_NAME;STR_MON_TYPE;CST_NAME;STS_CST;TYPE;SUBTYPE;LIBELLE_1;LIBELLE_2
N_98_24_130;U;2450D130;DP01_98_24_130_14;STR_MSG;DP98_INTERLINE_DSP20;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_130;U;2450D130;DP01_98_24_130_15;STR_MSG;DP98_3STEP_WHEN_AC_STOP_DSP21;U;DEFERRED_PROC;ALL_PHASE;           WHEN AIRCRAFT STOPPED;           WHEN AIRCRAFT STOPPED
N_98_24_130;U;2450D130;DP01_98_24_130_16;STR_MSG;DP98_3GEN1A_OFF_DSP22;U;DEFERRED_PROC;ALL_PHASE;     GEN 1A ..........................OFF;     GEN 1A OFF
N_98_24_130;U;2450D130;DP01_98_24_130_17;STR_MSG;DP98_3GEN1B_OFF_DSP23;U;DEFERRED_PROC;ALL_PHASE;     GEN 1B ..........................OFF;     GEN 1B OFF
N_98_24_130;U;2450D130;DP01_98_24_130_18;STR_MSG;DP98_INTERLINE_DSP24;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_130;U;2450D130;DP01_98_24_130_19;STR_MSG;DP98_2CMD_NO_YES_ONLY_DSP25;U;DEFERRED_PROC;ALL_PHASE;  <empty box> YES...     <empty box> NO;  <empty box> YES...     <check box> NO
N_98_24_130;U;2450D130;DP01_98_24_130_20;STR_MSG;DP98_2CMD_CASE_NO_DSP26;U;DEFERRED_PROC;ALL_PHASE;  --NO;  ++NO
N_98_24_130;U;2450D130;DP01_98_24_130_21;STR_MSG;DP98_INTERLINE_DSP27;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_130;U;2450D130;DP01_98_24_130_22;STR_MSG;DP98_INTERLINE_DSP28;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_130;U;2450D130;DP01_98_24_130_23;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_24_140;U;2450D140;DP01_98_24_140;STR_ALERTE;FWDP_ISOL_2_RECOVERY;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_140;U;2450D140;DP01_98_24_140_01;STR_MSG;DP98_LDG_PERF_LS_RECOVERY_DP;U;DEFERRED_PROC;ALL_PHASE;> LDG PERF OR LS RECOVERY;> LDG PERF OR LS RECOVERY
N_98_24_140;U;2450D140;DP01_98_24_140_02;STR_MSG;DP98_LDG_PERF_LS_RECOVERY_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD LDG PERF OR LS RECOVERY;
N_98_24_140;U;2450D140;DP01_98_24_140_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_24_140;U;2450D140;DP01_98_24_140_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_24_140;U;2450D140;DP01_98_24_140_05;STR_MSG;DP98_INTERLINE_DSP11;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_140;U;2450D140;DP01_98_24_140_06;STR_MSG;DP98_IS_RECOVERY_REQ_DSP12;U;DEFERRED_PROC;ALL_PHASE; ?  RECOVERY ABSOLUTELY RQRD ?; ?  RECOVERY ABSOLUTELY RQRD ?
N_98_24_140;U;2450D140;DP01_98_24_140_07;STR_MSG;DP98_2CMD_YES_YES_ONLY_DSP13;U;DEFERRED_PROC;ALL_PHASE;  --YES...     <empty box> NO;  ++YES        <empty box> NO
N_98_24_140;U;2450D140;DP01_98_24_140_08;STR_MSG;DP98_2CMD_CASE_YES_DSP14;U;DEFERRED_PROC;ALL_PHASE;  --YES;  ++YES
N_98_24_140;U;2450D140;DP01_98_24_140_09;STR_MSG;DP98_INTERLINE_DSP15;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_140;U;2450D140;DP01_98_24_140_10;STR_MSG;DP98_INTERLINE_DSP16;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_140;U;2450D140;DP01_98_24_140_11;STR_MSG;DP98_3STEP_3MIN_BEF_LDG_DSP17;U;DEFERRED_PROC;ALL_PHASE;   3 MIN BEFORE LANDING OR AT 2000 FT AGL;   3 MIN BEFORE LANDING OR AT 2000 FT AGL
N_98_24_140;U;2450D140;DP01_98_24_140_12;STR_MSG;DP98_3GEN2B_ON_DSP18;U;DEFERRED_PROC;ALL_PHASE;     GEN 2B ...........................ON;     GEN 2B ON
N_98_24_140;U;2450D140;DP01_98_24_140_13;STR_MSG;DP98_3GEN2A_ON_DSP19;U;DEFERRED_PROC;ALL_PHASE;     GEN 2A ...........................ON;     GEN 2A ON
N_98_24_140;U;2450D140;DP01_98_24_140_14;STR_MSG;DP98_INTERLINE_DSP20;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_140;U;2450D140;DP01_98_24_140_15;STR_MSG;DP98_3STEP_WHEN_AC_STOP_DSP21;U;DEFERRED_PROC;ALL_PHASE;           WHEN AIRCRAFT STOPPED;           WHEN AIRCRAFT STOPPED
N_98_24_140;U;2450D140;DP01_98_24_140_16;STR_MSG;DP98_3GEN2B_OFF_DSP22;U;DEFERRED_PROC;ALL_PHASE;     GEN 2B ..........................OFF;     GEN 2B OFF
N_98_24_140;U;2450D140;DP01_98_24_140_17;STR_MSG;DP98_3GEN2A_OFF_DSP23;U;DEFERRED_PROC;ALL_PHASE;     GEN 2A ..........................OFF;     GEN 2A OFF
N_98_24_140;U;2450D140;DP01_98_24_140_18;STR_MSG;DP98_INTERLINE_DSP24;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_140;U;2450D140;DP01_98_24_140_19;STR_MSG;DP98_2CMD_NO_YES_ONLY_DSP25;U;DEFERRED_PROC;ALL_PHASE;  <empty box> YES...     <empty box> NO;  <empty box> YES...     <check box> NO
N_98_24_140;U;2450D140;DP01_98_24_140_20;STR_MSG;DP98_2CMD_CASE_NO_DSP26;U;DEFERRED_PROC;ALL_PHASE;  --NO;  ++NO
N_98_24_140;U;2450D140;DP01_98_24_140_21;STR_MSG;DP98_INTERLINE_DSP27;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_140;U;2450D140;DP01_98_24_140_22;STR_MSG;DP98_INTERLINE_DSP28;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_24_140;U;2450D140;DP01_98_24_140_23;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_010;U;2910D010;DP01_98_29_010;STR_ALERTE;FWDP_HYD_G_Y_SYS_PRESS_LO;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_29_010;U;2910D010;DP01_98_29_010_01;STR_MSG;DP98_TTL_LDG_PROC_G_Y_S_PR_LO;U;DEFERRED_PROC;ALL_PHASE;> FOR APPROACH (HYD G+Y SYS PRESS LO);> FOR APPROACH (HYD G+Y SYS PRESS LO)
N_98_29_010;U;2910D010;DP01_98_29_010_02;STR_MSG;DP98_TTL_LDG_PROC_G_Y_S_PR_LO_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD FOR APPROACH (HYD G+Y SYS PRESS LO);
N_98_29_010;U;2910D010;DP01_98_29_010_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_010;U;2910D010;DP01_98_29_010_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_29_010;U;2910D010;DP01_98_29_010_05;STR_MSG;DP98_USE_SELECTED_SPEED_DSP06;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_010;U;2910D010;DP01_98_29_010_06;STR_MSG;DP98_FOR_VFE_USE_PFD_DSP8;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_010;U;2910D010;DP01_98_29_010_07;STR_MSG;DP98_AUTO_BRK_CONSIDER_DSP09;U;DEFERRED_PROC;ALL_PHASE;--AUTO BRK ......................CONSIDER;#NOM?
N_98_29_010;U;2910D010;DP01_98_29_010_08;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_020;D;2910D150;DP01_98_29_020;STR_ALERTE;FWDP_TOP_DES_EDP_G1_FLT;D;DEFERRED_PROC;ALL_PHASE; ;
N_98_29_020;D;2910D150;DP01_98_29_020_01;STR_MSG;DP98_TTL_APPR_HYD_EDP1_G_FLT;D;DEFERRED_PROC;ALL_PHASE;> FOR APPR & LDG (HYD ENG 1 G PMP FAULT);> FOR APPR & LDG (HYD ENG 1 G PMP FAULT)
N_98_29_020;D;2910D150;DP01_98_29_020_02;STR_MSG;DP98_TTL_APPR_HYD_EDP1_G_FLT_WD;D;DEFERRED_PROC;ALL_PHASE;DEFRD FOR APPR&LDG (HYD ENG 1 G PMP FLT);
N_98_29_020;D;2910D150;DP01_98_29_020_03;STR_MSG;DPXX_ACTIVATE;D;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_020;D;2910D150;DP01_98_29_020_04;STR_MSG;DPXX_DEACTIVATE_IA2;D;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_29_020;D;2910D150;DP01_98_29_020_05;STR_MSG;DP98_G_ENG1_PMP_ON_DSP11;D;DEFERRED_PROC;ALL_PHASE;  ENG 1 G PMP .........................ON;  ENG 1 G PMP ON
N_98_29_020;D;2910D150;DP01_98_29_020_06;STR_MSG;DPXX_RECALL;D;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_030;D;2910D170;DP01_98_29_030;STR_ALERTE;FWDP_TOP_DES_EDP_G2_FLT;D;DEFERRED_PROC;ALL_PHASE; ;
N_98_29_030;D;2910D170;DP01_98_29_030_01;STR_MSG;DP98_TTL_APPR_HYD_EDP2_G_FLT;D;DEFERRED_PROC;ALL_PHASE;> FOR APPR & LDG (HYD ENG 2 G PMP FAULT);> FOR APPR & LDG (HYD ENG 2 G PMP FAULT)
N_98_29_030;D;2910D170;DP01_98_29_030_02;STR_MSG;DP98_TTL_APPR_HYD_EDP2_G_FLT_WD;D;DEFERRED_PROC;ALL_PHASE;DEFRD FOR APPR&LDG (HYD ENG 2 G PMP FLT);
N_98_29_030;D;2910D170;DP01_98_29_030_03;STR_MSG;DPXX_ACTIVATE;D;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_030;D;2910D170;DP01_98_29_030_04;STR_MSG;DPXX_DEACTIVATE_IA2;D;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_29_030;D;2910D170;DP01_98_29_030_05;STR_MSG;DP98_G_ENG2_PMP_ON_DSP12;D;DEFERRED_PROC;ALL_PHASE;  ENG 2 G PMP .........................ON;  ENG 2 G PMP ON
N_98_29_030;D;2910D170;DP01_98_29_030_06;STR_MSG;DPXX_RECALL;D;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_040;D;2910D190;DP01_98_29_040;STR_ALERTE;FWDP_TOP_DES_EDP_Y1_FLT;D;DEFERRED_PROC;ALL_PHASE; ;
N_98_29_040;D;2910D190;DP01_98_29_040_01;STR_MSG;DP98_TTL_APPR_HYD_EDP1_Y_FLT;D;DEFERRED_PROC;ALL_PHASE;> FOR APPR & LDG (HYD ENG 1 Y PMP FAULT);> FOR APPR & LDG (HYD ENG 1 Y PMP FAULT)
N_98_29_040;D;2910D190;DP01_98_29_040_02;STR_MSG;DP98_TTL_APPR_HYD_EDP1_Y_FLT_WD;D;DEFERRED_PROC;ALL_PHASE;DEFRD FOR APPR&LDG (HYD ENG 1 Y PMP FLT);
N_98_29_040;D;2910D190;DP01_98_29_040_03;STR_MSG;DPXX_ACTIVATE;D;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_040;D;2910D190;DP01_98_29_040_04;STR_MSG;DPXX_DEACTIVATE_IA2;D;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_29_040;D;2910D190;DP01_98_29_040_05;STR_MSG;DP98_Y_ENG1_PMP_ON_DSP11;D;DEFERRED_PROC;ALL_PHASE;  ENG 1 Y PMP .........................ON;  ENG 1 Y PMP ON
N_98_29_040;D;2910D190;DP01_98_29_040_06;STR_MSG;DPXX_RECALL;D;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_050;D;2910D210;DP01_98_29_050;STR_ALERTE;FWDP_TOP_DES_EDP_Y2_FLT;D;DEFERRED_PROC;ALL_PHASE; ;
N_98_29_050;D;2910D210;DP01_98_29_050_01;STR_MSG;DP98_TTL_APPR_HYD_EDP2_Y_FLT;D;DEFERRED_PROC;ALL_PHASE;> FOR APPR & LDG (HYD ENG 2 Y PMP FAULT);> FOR APPR & LDG (HYD ENG 2 Y PMP FAULT)
N_98_29_050;D;2910D210;DP01_98_29_050_02;STR_MSG;DP98_TTL_APPR_HYD_EDP2_Y_FLT_WD;D;DEFERRED_PROC;ALL_PHASE;DEFRD FOR APPR&LDG (HYD ENG 2 Y PMP FLT);
N_98_29_050;D;2910D210;DP01_98_29_050_03;STR_MSG;DPXX_ACTIVATE;D;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_050;D;2910D210;DP01_98_29_050_04;STR_MSG;DPXX_DEACTIVATE_IA2;D;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_29_050;D;2910D210;DP01_98_29_050_05;STR_MSG;DP98_Y_ENG2_PMP_ON_DSP12;D;DEFERRED_PROC;ALL_PHASE;  ENG 2 Y PMP .........................ON;  ENG 2 Y PMP ON
N_98_29_050;D;2910D210;DP01_98_29_050_06;STR_MSG;DPXX_RECALL;D;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_400;U;2910D400;DP01_98_21_400;STR_ALERTE;FWDP_WHEN_G_RSVR_TEMP_HI_OUT;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_29_400;U;2910D400;DP01_98_21_400_01;STR_MSG;DP98_WHEN_G_RSVR_TEMP_HI_OUT_DP;U;DEFERRED_PROC;ALL_PHASE;> WHEN G RSVR TEMP HI OUT;> WHEN G RSVR TEMP HI OUT
N_98_29_400;U;2910D400;DP01_98_21_400_02;STR_MSG;DP98_WHEN_G_RSVR_TEMP_HI_OUT_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD WHEN G RSVR TEMP HI OUT;
N_98_29_400;U;2910D400;DP01_98_21_400_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_400;U;2910D400;DP01_98_21_400_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_29_400;U;2910D400;DP01_98_21_400_05;STR_MSG;DP98_G_ENG1_PMP_ON_DSP11;U;DEFERRED_PROC;ALL_PHASE;  ENG 1 G PMP .........................ON;  ENG 1 G PMP ON
N_98_29_400;U;2910D400;DP01_98_21_400_06;STR_MSG;DP98_G_ENG2_PMP_ON_DSP12;U;DEFERRED_PROC;ALL_PHASE;  ENG 2 G PMP .........................ON;  ENG 2 G PMP ON
N_98_29_400;U;2910D400;DP01_98_21_400_07;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_410;U;2910D410;DP01_98_21_410;STR_ALERTE;FWDP_WHEN_Y_RSVR_TEMP_HI_OUT;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_29_410;U;2910D410;DP01_98_21_410_01;STR_MSG;DP98_WHEN_Y_RSVR_TEMP_HI_OUT_DP;U;DEFERRED_PROC;ALL_PHASE;> WHEN Y RSVR TEMP HI OUT;> WHEN Y RSVR TEMP HI OUT
N_98_29_410;U;2910D410;DP01_98_21_410_02;STR_MSG;DP98_WHEN_Y_RSVR_TEMP_HI_OUT_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD WHEN Y RSVR TEMP HI OUT;
N_98_29_410;U;2910D410;DP01_98_21_410_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_29_410;U;2910D410;DP01_98_21_410_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_29_410;U;2910D410;DP01_98_21_410_05;STR_MSG;DP98_Y_ENG1_PMP_ON_DSP11;U;DEFERRED_PROC;ALL_PHASE;  ENG 1 Y PMP .........................ON;  ENG 1 Y PMP ON
N_98_29_410;U;2910D410;DP01_98_21_410_06;STR_MSG;DP98_Y_ENG2_PMP_ON_DSP12;U;DEFERRED_PROC;ALL_PHASE;  ENG 2 Y PMP .........................ON;  ENG 2 Y PMP ON
N_98_29_410;U;2910D410;DP01_98_21_410_07;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_30_010;U;3011D900;DP01_98_30_010;STR_ALERTE;FWDP_WAI_RECOVERY;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_30_010;U;3011D900;DP01_98_30_010_01;STR_MSG;DP98_TTL_WAI_RECOVERY_DP;U;DEFERRED_PROC;ALL_PHASE;> WING A-ICE RECOVERY;> WING A-ICE RECOVERY
N_98_30_010;U;3011D900;DP01_98_30_010_02;STR_MSG;DP98_TTL_WAI_RECOVERY_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD WING A-ICE RECOVERY;
N_98_30_010;U;3011D900;DP01_98_30_010_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_30_010;U;3011D900;DP01_98_30_010_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_30_010;U;3011D900;DP01_98_30_010_05;STR_MSG;DP98_PACK1_ON_DSP06;U;DEFERRED_PROC;ALL_PHASE;  PACK 1 ..............................ON;  PACK 1 ON
N_98_30_010;U;3011D900;DP01_98_30_010_06;STR_MSG;DP98_PACK2_ON_DSP07;U;DEFERRED_PROC;ALL_PHASE;  PACK 2 ..............................ON;  PACK 2 ON
N_98_30_010;U;3011D900;DP01_98_30_010_07;STR_MSG;DP98_WAI_ON_DSP08;U;DEFERRED_PROC;ALL_PHASE;  WING A-ICE ..........................ON;  WING A-ICE ON
N_98_30_010;U;3011D900;DP01_98_30_010_08;STR_MSG;DP98_INTERLINE_DSP09;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_30_010;U;3011D900;DP01_98_30_010_09;STR_MSG;DP98_WAI_RECOVERY_STEP1_DSP10;U;DEFERRED_PROC;ALL_PHASE;   WING A-ICE RECOVERY (STEP 1) IN ##S;              AS 35S ELAPSED
N_98_30_010;U;3011D900;DP01_98_30_010_10;STR_MSG;DP98_ENG1_BLEED_OFF_DSP11;U;DEFERRED_PROC;ALL_PHASE;  ENG 1 BLEED ........................OFF;  ENG 1 BLEED OFF
N_98_30_010;U;3011D900;DP01_98_30_010_11;STR_MSG;DP98_ENG2_BLEED_OFF_DSP12;U;DEFERRED_PROC;ALL_PHASE;  ENG 2 BLEED ........................OFF;  ENG 2 BLEED OFF
N_98_30_010;U;3011D900;DP01_98_30_010_12;STR_MSG;DP98_WIPS_OFF_5S_THEN_ON_DSP13;U;DEFERRED_PROC;ALL_PHASE;  WING A-ICE ..............OFF 5S THEN ON;  WING A-ICE : OFF 5S THEN ON
N_98_30_010;U;3011D900;DP01_98_30_010_13;STR_MSG;DP98_IL_IFSENSED_DSP14;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_30_010;U;3011D900;DP01_98_30_010_14;STR_MSG;DP98_INTERLINE_DSP16;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_30_010;U;3011D900;DP01_98_30_010_15;STR_MSG;DP98_WAI_RECOVERY_35S_DSP17;U;DEFERRED_PROC;ALL_PHASE;        WING A-ICE RECOVERY IN ##S;       AS WING A-ICE NOT RECOVERED
N_98_30_010;U;3011D900;DP01_98_30_010_16;STR_MSG;DP98_INTERLINE_DSP18;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_30_010;U;3011D900;DP01_98_30_010_17;STR_MSG;DP98_WAI_RECOVERY_STEP2_DSP19;U;DEFERRED_PROC;ALL_PHASE;   WING A-ICE RECOVERY (STEP 2) IN ##S;       AS WING A-ICE NOT RECOVERED
N_98_30_010;U;3011D900;DP01_98_30_010_18;STR_MSG;DP98_ENG1_BLEED_ON_DSP20;U;DEFERRED_PROC;ALL_PHASE;  ENG 1 BLEED .........................ON;  ENG 1 BLEED ON
N_98_30_010;U;3011D900;DP01_98_30_010_19;STR_MSG;DP98_ENG2_BLEED_ON_DSP21;U;DEFERRED_PROC;ALL_PHASE;  ENG 2 BLEED .........................ON;  ENG 2 BLEED ON
N_98_30_010;U;3011D900;DP01_98_30_010_20;STR_MSG;DP98_WAI_OFF_DSP22;U;DEFERRED_PROC;ALL_PHASE;  WING A-ICE .........................OFF;  WING A-ICE OFF
N_98_30_010;U;3011D900;DP01_98_30_010_21;STR_MSG;DP98_AVOID_ICING_COND_DSP23;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_30_010;U;3011D900;DP01_98_30_010_22;STR_MSG;DP98_IF_SEVERE_ICE_FLAP3_DSP24;U;DEFERRED_PROC;ALL_PHASE;--IF SEVERE ICE : FLAP LVR 3 FOR LDG;++IF SEVERE ICE : FLAP LVR 3 FOR LDG
N_98_30_010;U;3011D900;DP01_98_30_010_23;STR_MSG;DP98_IL_IFSENSED_DSP25;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_30_010;U;3011D900;DP01_98_30_010_24;STR_MSG;DP98_IL_IFSENSED_DSP26;U;DEFERRED_PROC;ALL_PHASE; ;
N_98_30_010;U;3011D900;DP01_98_30_010_25;STR_MSG;DPXX_RECALL;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_32_010;M;3231D160;DP01_98_32_010;STR_ALERTE;FWDP_LG_EXTN1_MISC;M;DEFERRED_PROC;ALL_PHASE; ;
N_98_32_010;M;3231D160;DP01_98_32_010_01;STR_MSG;DP98_LG_GRVTY_EXTN_MISC;U;DEFERRED_PROC;ALL_PHASE;> L/G GRVTY EXTN;> L/G GRVTY EXTN
N_98_32_010;M;3231D160;DP01_98_32_010_02;STR_MSG;DP98_LG_GRVTY_EXTN_MISC_WD;U;DEFERRED_PROC;ALL_PHASE;DEFRD L/G GRVTY EXTN;
N_98_32_010;M;3231D160;DP01_98_32_010_03;STR_MSG;DPXX_ACTIVATE;U;DEFERRED_PROC;ALL_PHASE;#NOM?;#NOM?
N_98_32_010;M;3231D160;DP01_98_32_010_04;STR_MSG;DPXX_DEACTIVATE_IA2;U;DEFERRED_PROC;ALL_PHASE;  <check box> ACTIVATE   <empty box> DEACTIVATE;  <empty box> ACTIVATE   <check box> DEACTIVATE
N_98_32_010;M;3231D160;DP01_98_32_010_05;STR_MSG;DP98_FOR_LG_GRVTY_EXTN_220;C;DEFERRED_PROC;ALL_PHASE;--FOR L/G GRVTY EXTN : MAX SPEED 220 KT;++FOR L/G GRVTY EXTN : MAX SPEED 220 KT
N_98_32_010;M;3231D160;DP01_98_32_010_05;STR_MSG;DP98_PACK_1_2_OFF_FOR_LMES;D;DEFERRED_PROC;ALL_PHASE;  PACK 1+2 ...........................OFF;  PACK 1+2 OFF
N_98_32_010;M;3231D160;DP01_98_32_010_06;STR_MSG;DP98_FOR_LG_GRVTY_EXTN_220;D;DEFERRED_PROC;ALL_PHASE;--FOR L/G GRVTY EXTN : MAX SPEED 220 KT;++FOR L/G GRVTY EXTN : MAX SPEED 220 KT
N_98_32_010;M;3231D160;DP01_98_32_010_06;STR_MSG;DP98_LG_LEVER_UP;C;DEFERRED_PROC;ALL_PHASE;  L/G LEVER ...........................UP;  L/G LEVER UP
N_98_32_010;M;3231D160;DP01_98_32_010_07;STR_MSG;DP98_LG_LEVER_UP;D;DEFERRED_PROC;ALL_PHASE;  L/G LEVER ...........................UP;  L/G LEVER UP
N_98_32_010;M;3231D160;DP01_98_32_010_07;STR_MSG;DP98_LG_LEVER_UP_NS;C;DEFERRED_PROC;ALL_PHASE;--L/G LEVER ...........................UP;#NOM?
N_98_32_010;M;3231D160;DP01_98_32_010_08;STR_MSG;DP98_LG_GRVTY_EXTN_DN;C;DEFERRED_PROC;ALL_PHASE;  L/G GRVTY (EXTN MAX 90 S) .........DOWN;  L/G GRVTY (EXTN MAX 90 S) DOWN
N_98_32_010;M;3231D160;DP01_98_32_010_08;STR_MSG;DP98_LG_LEVER_UP_NS;D;DEFERRED_PROC;ALL_PHASE;--L/G LEVER ...........................UP;#NOM?
N_98_32_010;M;3231D160;DP01_98_32_010_09;STR_MSG;DP98_LG_GRVTY_EXTN_DN;D;DEFERRED_PROC;ALL_PHASE;  L/G GRVTY (EXTN MAX 90 S) .........DOWN;  L/G GRVTY (EXTN MAX 90 S) DOWN
N_98_32_010;M;3231D160;DP01_98_32_010_09;STR_MSG;DP98_LG_GRVTY_EXTN_DN_NS;C;DEFERRED_PROC;ALL_PHASE;--L/G GRVTY (EXTN MAX 90 S) .........DOWN;++L/G GRVTY (EXTN MAX 90 S) DOWN
N_98_32_010;M;3231D160;DP01_98_32_010_10;STR_MSG;DP98_INTERLINE_DSP17;C;DEFERRED_PROC;ALL_PHASE; ;
N_98_32_010;M;3231D160;DP01_98_32_010_10;STR_MSG;DP98_LG_GRVTY_EXTN_DN_NS;D;DEFERRED_PROC;ALL_PHASE;--L/G GRVTY (EXTN MAX 90 S) .........DOWN;++L/G GRVTY (EXTN MAX 90 S) DOWN
N_98_32_010;M;3231D160;DP01_98_32_010_11;STR_MSG;DP98_INTERLINE_DSP17;D;DEFERRED_PROC;ALL_PHASE; ;
N_98_32_010;M;3231D160;DP01_98_32_010_11;STR_MSG;DP98_WHEN_LG_LCKD_OR_AFT_IA03;C;DEFERRED_PROC;ALL_PHASE;   WHEN L/G LOCKED DOWN OR AFTER ### S;             AS 90 S ELAPSED
N_98_32_010;M;3231D160;DP01_98_32_010_12;STR_MSG;DP98_INTERLINE_DSP19;C;DEFERRED_PROC;ALL_PHASE; ;
N_98_32_010;M;3231D160;DP01_98_32_010_12;STR_MSG;DP98_WHEN_LG_LCKD_OR_AFT_IA03;D;DEFERRED_PROC;ALL_PHASE;   WHEN L/G LOCKED DOWN OR AFTER ### S;             AS 90 S ELAPSED
N_98_32_010;M;3231D160;DP01_98_32_010_13;STR_MSG;DP98_INTERLINE_DSP19;D;DEFERRED_PROC;ALL_PHASE; ;
